transaction_id,investor_id,transaction_date_id,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
26885,INV000338,20250227,119551,Lumpsum,295087.0,Gujarat,Surat,T30,46-55,Female,20.9,Mandate,Verified
26886,INV003315,20250227,120504,Lumpsum,146262.0,Madhya Pradesh,Bhopal,B30,36-45,Female,58.1,Net Banking,Verified
26887,INV004708,20250227,100033,Redemption,36865.0,Uttar Pradesh,Kanpur,B30,36-45,Male,44.7,Cheque,Verified
26888,INV003380,20250227,149324,SIP,8734.0,Delhi,Noida,T30,36-45,Male,21.0,Net Banking,Verified
26889,INV001121,20250227,119093,SIP,456.0,Rajasthan,Udaipur,B30,36-45,Male,52.0,UPI,Verified
26890,INV000986,20250227,101206,SIP,11226.0,Tamil Nadu,Coimbatore,B30,26-35,Male,24.2,Cheque,Verified
26891,INV000904,20250227,120506,SIP,570.0,West Bengal,Kolkata,T30,36-45,Male,55.0,UPI,Pending
26892,INV000779,20250227,119551,SIP,3078.0,Gujarat,Ahmedabad,T30,36-45,Male,35.3,Net Banking,Verified
26893,INV003146,20250227,125498,SIP,49708.0,Rajasthan,Udaipur,B30,26-35,Male,20.2,Net Banking,Pending
26894,INV003938,20250227,120506,Lumpsum,164449.0,Delhi,Gurugram,T30,36-45,Female,15.3,Net Banking,Verified
26895,INV001117,20250227,119598,SIP,7509.0,Punjab,Amritsar,B30,18-25,Male,3.9,Cheque,Pending
26896,INV003723,20250227,148567,Lumpsum,117618.0,Tamil Nadu,Chennai,T30,26-35,Female,10.9,Cheque,Verified
26897,INV000054,20250227,125497,SIP,5616.0,Telangana,Hyderabad,T30,46-55,Female,37.5,Net Banking,Verified
26898,INV004950,20250227,102887,Lumpsum,512862.0,Madhya Pradesh,Indore,T30,26-35,Male,9.8,UPI,Verified
26899,INV000632,20250227,119092,Lumpsum,34134.0,Delhi,Gurugram,T30,36-45,Male,49.1,Cheque,Verified
26900,INV004356,20250227,149324,SIP,2955.0,West Bengal,Kolkata,T30,36-45,Male,37.3,UPI,Verified
26901,INV002220,20250227,119093,Lumpsum,18737.0,Punjab,Chandigarh,T30,46-55,Male,29.9,Mandate,Pending
26902,INV000975,20250227,149324,SIP,21285.0,Uttar Pradesh,Kanpur,B30,36-45,Male,22.6,Mandate,Verified
26903,INV000081,20250227,120844,Lumpsum,329908.0,Gujarat,Surat,T30,36-45,Male,31.0,Net Banking,Verified
26904,INV001564,20250227,101206,SIP,1192.0,Haryana,Faridabad,B30,46-55,Male,43.2,Mandate,Verified
26905,INV004533,20250227,119093,SIP,57106.0,Gujarat,Ahmedabad,T30,36-45,Male,51.5,Cheque,Pending
26906,INV003973,20250227,118633,SIP,2876.0,Rajasthan,Jaipur,T30,26-35,Male,11.4,Net Banking,Verified
26907,INV003858,20250227,120843,SIP,2754.0,Rajasthan,Jaipur,T30,36-45,Male,21.6,Mandate,Verified
26908,INV003317,20250227,120505,Lumpsum,72151.0,Delhi,New Delhi,T30,18-25,Male,6.6,Net Banking,Verified
26909,INV000618,20250227,102885,SIP,2184.0,Madhya Pradesh,Indore,T30,26-35,Male,17.8,UPI,Verified
26910,INV002485,20250227,119120,Redemption,276966.0,Karnataka,Mysore,B30,46-55,Female,70.2,Net Banking,Verified
26911,INV002312,20250227,101207,SIP,973.0,Delhi,Noida,T30,18-25,Female,5.5,Mandate,Verified
26912,INV004596,20250227,101207,Redemption,80444.0,Rajasthan,Udaipur,B30,26-35,Male,22.8,Mandate,Verified
26913,INV000704,20250227,120841,SIP,2787.0,Gujarat,Ahmedabad,T30,18-25,Male,4.5,UPI,Verified
26914,INV002240,20250227,120503,Redemption,252126.0,Haryana,Faridabad,B30,26-35,Male,24.7,UPI,Verified
26915,INV000663,20250227,118632,SIP,53993.0,Haryana,Gurugram,T30,26-35,Female,13.8,UPI,Verified
26916,INV000087,20250227,119095,SIP,20895.0,Rajasthan,Jaipur,T30,36-45,Male,56.2,Cheque,Verified
26917,INV000676,20250227,118635,Lumpsum,201756.0,Rajasthan,Udaipur,B30,56+,Male,71.7,Mandate,Pending
26918,INV003594,20250227,102887,SIP,2998.0,Madhya Pradesh,Indore,T30,18-25,Male,5.8,Net Banking,Verified
26919,INV002643,20250227,119551,Lumpsum,303750.0,Telangana,Hyderabad,T30,36-45,Male,29.2,Net Banking,Verified
26920,INV001265,20250228,119598,SIP,4520.0,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Cheque,Verified
26921,INV003196,20250228,119092,SIP,6277.0,West Bengal,Kolkata,T30,26-35,Female,20.1,Mandate,Verified
26922,INV000881,20250228,118635,SIP,2016.0,Uttar Pradesh,Agra,B30,26-35,Male,17.1,Mandate,Verified
26923,INV002652,20250228,120504,SIP,8993.0,Gujarat,Surat,T30,36-45,Male,40.6,Cheque,Verified
26924,INV002008,20250228,120504,Lumpsum,56518.0,Haryana,Gurugram,T30,46-55,Male,83.3,Net Banking,Verified
26925,INV003500,20250228,119092,Lumpsum,234061.0,Maharashtra,Mumbai,T30,26-35,Male,15.5,Cheque,Verified
26926,INV004811,20250228,125498,Lumpsum,319975.0,Punjab,Amritsar,B30,26-35,Female,9.4,Cheque,Verified
26927,INV004014,20250228,149324,SIP,2140.0,Telangana,Hyderabad,T30,56+,Female,27.2,Net Banking,Verified
26928,INV003093,20250228,102885,SIP,2159.0,Haryana,Faridabad,B30,26-35,Male,16.8,Net Banking,Verified
26929,INV000836,20250228,119598,SIP,46010.0,Haryana,Gurugram,T30,26-35,Male,24.4,UPI,Verified
26930,INV000439,20250228,101207,SIP,2939.0,Rajasthan,Udaipur,B30,56+,Male,23.4,UPI,Pending
26931,INV000260,20250228,119093,SIP,2990.0,Delhi,Gurugram,T30,18-25,Male,4.1,UPI,Verified
26932,INV003431,20250228,120505,SIP,7293.0,Karnataka,Mysore,B30,18-25,Male,6.3,Mandate,Verified
26933,INV001887,20250228,100016,Lumpsum,446078.0,Karnataka,Mysore,B30,26-35,Female,8.1,Cheque,Verified
26934,INV003069,20250228,125497,Lumpsum,91586.0,Punjab,Chandigarh,T30,56+,Female,59.5,Cheque,Verified
26935,INV000591,20250228,120506,Lumpsum,390912.0,Karnataka,Bangalore,T30,18-25,Male,4.1,Cheque,Verified
26936,INV002001,20250228,120504,SIP,4462.0,Uttar Pradesh,Kanpur,B30,36-45,Female,38.4,Mandate,Verified
26937,INV004339,20250228,100025,Lumpsum,428304.0,Uttar Pradesh,Lucknow,T30,26-35,Female,7.3,UPI,Verified
26938,INV000108,20250228,118635,SIP,8185.0,Uttar Pradesh,Agra,B30,36-45,Male,26.2,Net Banking,Verified
26939,INV004521,20250228,118636,Redemption,145698.0,Gujarat,Ahmedabad,T30,18-25,Male,7.9,Net Banking,Verified
26940,INV002712,20250228,100016,SIP,11994.0,Karnataka,Bangalore,T30,46-55,Male,24.8,Net Banking,Verified
26941,INV002494,20250228,125497,Redemption,116683.0,Delhi,Noida,T30,46-55,Male,40.0,UPI,Verified
26942,INV001062,20250228,118635,Lumpsum,111819.0,Karnataka,Bangalore,T30,26-35,Male,21.1,Net Banking,Pending
26943,INV003876,20250228,102887,SIP,10625.0,Rajasthan,Udaipur,B30,18-25,Male,5.6,Net Banking,Verified
26944,INV000500,20250228,120844,Lumpsum,270764.0,West Bengal,Kolkata,T30,26-35,Female,19.9,UPI,Verified
26945,INV002347,20250228,148569,SIP,10138.0,Delhi,New Delhi,T30,26-35,Female,6.5,Net Banking,Verified
26946,INV002843,20250228,102887,SIP,828.0,Haryana,Faridabad,B30,26-35,Male,11.8,Cheque,Verified
26947,INV001982,20250228,148569,SIP,492.0,Karnataka,Mysore,B30,26-35,Male,14.9,Cheque,Verified
26948,INV002786,20250228,118633,SIP,2842.0,Tamil Nadu,Coimbatore,B30,26-35,Female,13.3,Cheque,Pending
26949,INV002572,20250228,101208,SIP,29840.0,Rajasthan,Jaipur,T30,56+,Male,19.5,UPI,Verified
26950,INV004363,20250228,149322,Lumpsum,392119.0,Delhi,Noida,T30,26-35,Male,20.5,Mandate,Verified
26951,INV002818,20250228,120841,Lumpsum,8520.0,Haryana,Gurugram,T30,46-55,Female,50.2,Mandate,Verified
26952,INV003702,20250228,119093,SIP,2158.0,Madhya Pradesh,Bhopal,B30,36-45,Male,53.2,Cheque,Verified
26953,INV001787,20250228,120507,Lumpsum,143619.0,Maharashtra,Nashik,B30,56+,Female,37.0,Net Banking,Verified
26954,INV001521,20250228,120505,Lumpsum,430067.0,Haryana,Faridabad,B30,18-25,Male,4.9,Net Banking,Verified
26955,INV004299,20250228,120842,SIP,3307.0,Telangana,Hyderabad,T30,26-35,Female,23.1,Cheque,Verified
26956,INV003975,20250228,148569,SIP,2047.0,Gujarat,Ahmedabad,T30,36-45,Male,26.2,Mandate,Verified
26957,INV004829,20250228,119552,Lumpsum,427631.0,Madhya Pradesh,Indore,T30,26-35,Male,21.8,Net Banking,Verified
26958,INV001141,20250228,102887,SIP,8118.0,West Bengal,Kolkata,T30,18-25,Female,3.0,Cheque,Verified
26959,INV000730,20250228,125497,Lumpsum,34316.0,Maharashtra,Mumbai,T30,26-35,Male,19.5,Mandate,Verified
26960,INV002127,20250228,119094,SIP,4854.0,Rajasthan,Udaipur,B30,18-25,Male,7.4,Cheque,Verified
26961,INV004850,20250228,120505,SIP,44356.0,Madhya Pradesh,Bhopal,B30,56+,Male,34.8,Net Banking,Verified
26962,INV004977,20250228,119552,SIP,8919.0,Gujarat,Surat,T30,18-25,Male,5.4,Mandate,Verified
26963,INV000153,20250228,120841,Lumpsum,329369.0,Karnataka,Mysore,B30,26-35,Male,14.1,Mandate,Verified
26964,INV004070,20250228,102886,SIP,4726.0,Maharashtra,Pune,T30,26-35,Male,13.8,Net Banking,Verified
26965,INV003256,20250228,102885,SIP,2261.0,Punjab,Amritsar,B30,46-55,Male,26.0,UPI,Pending
26966,INV000784,20250228,119093,Lumpsum,37364.0,Tamil Nadu,Chennai,T30,36-45,Male,19.6,UPI,Verified
26967,INV001081,20250228,119552,SIP,8491.0,Gujarat,Ahmedabad,T30,18-25,Male,7.6,Net Banking,Verified
26968,INV004836,20250228,119092,Lumpsum,25317.0,West Bengal,Kolkata,T30,26-35,Male,8.3,UPI,Verified
26969,INV003973,20250228,101207,Redemption,289669.0,Rajasthan,Jaipur,T30,26-35,Male,11.4,UPI,Verified
26970,INV004282,20250228,119598,SIP,2865.0,Punjab,Amritsar,B30,26-35,Male,20.8,Net Banking,Verified
26971,INV002754,20250228,100033,Redemption,107425.0,Karnataka,Bangalore,T30,46-55,Male,82.6,UPI,Verified
26972,INV003394,20250228,118636,SIP,1643.0,West Bengal,Kolkata,T30,26-35,Male,14.6,UPI,Verified
26973,INV003375,20250228,120505,SIP,2731.0,Telangana,Hyderabad,T30,56+,Female,62.2,Cheque,Verified
26974,INV000769,20250228,148567,SIP,27535.0,West Bengal,Kolkata,T30,36-45,Male,41.1,Mandate,Verified
26975,INV000562,20250228,120503,Redemption,147805.0,Gujarat,Ahmedabad,T30,36-45,Male,32.9,Mandate,Verified
26976,INV001123,20250228,101207,Lumpsum,472810.0,Uttar Pradesh,Lucknow,T30,26-35,Male,23.9,UPI,Verified
26977,INV002931,20250228,120843,Redemption,378057.0,Tamil Nadu,Coimbatore,B30,56+,Female,32.4,Net Banking,Verified
26978,INV003011,20250228,101208,SIP,2252.0,Gujarat,Ahmedabad,T30,18-25,Male,4.4,Mandate,Verified
26979,INV004973,20250228,120507,SIP,12039.0,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,Cheque,Verified
26980,INV003028,20250228,119094,SIP,4089.0,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Cheque,Pending
26981,INV000397,20250228,102885,Lumpsum,354713.0,Gujarat,Ahmedabad,T30,36-45,Female,25.4,UPI,Verified
26982,INV002673,20250228,102885,Redemption,547568.0,Maharashtra,Mumbai,T30,26-35,Male,14.2,UPI,Verified
26983,INV003340,20250228,102886,Lumpsum,409940.0,Madhya Pradesh,Indore,T30,26-35,Male,22.5,Net Banking,Verified
26984,INV001144,20250228,149323,Lumpsum,517356.0,Tamil Nadu,Coimbatore,B30,36-45,Male,16.7,UPI,Verified
26985,INV000783,20250301,100033,SIP,50235.0,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Net Banking,Verified
26986,INV002401,20250301,118636,SIP,15732.0,West Bengal,Kolkata,T30,26-35,Male,20.9,Mandate,Verified
26987,INV002099,20250301,148568,Redemption,543681.0,Tamil Nadu,Chennai,T30,36-45,Female,34.9,UPI,Verified
26988,INV000701,20250301,101207,SIP,4729.0,West Bengal,Kolkata,T30,36-45,Female,55.6,Cheque,Verified
26989,INV002924,20250301,125498,SIP,995.0,Tamil Nadu,Chennai,T30,26-35,Female,14.5,Mandate,Verified
26990,INV000953,20250301,148567,Redemption,363380.0,Haryana,Faridabad,B30,56+,Male,23.1,Net Banking,Verified
26991,INV003557,20250301,101206,SIP,5462.0,Karnataka,Bangalore,T30,46-55,Female,81.8,UPI,Verified
26992,INV002769,20250301,100025,SIP,26845.0,Maharashtra,Pune,T30,18-25,Female,4.5,Cheque,Verified
26993,INV003738,20250301,120841,Lumpsum,337312.0,Delhi,Noida,T30,26-35,Male,19.0,Cheque,Pending
26994,INV001955,20250301,149323,SIP,14958.0,Madhya Pradesh,Bhopal,B30,26-35,Female,16.4,Cheque,Pending
26995,INV001443,20250301,119094,SIP,1994.0,Uttar Pradesh,Kanpur,B30,46-55,Female,79.8,Cheque,Pending
26996,INV004801,20250301,120842,Lumpsum,301087.0,Uttar Pradesh,Lucknow,T30,26-35,Male,13.2,Net Banking,Verified
26997,INV002863,20250301,148567,Lumpsum,463818.0,Rajasthan,Udaipur,B30,36-45,Female,49.8,UPI,Verified
26998,INV001553,20250301,120843,SIP,2814.0,Delhi,Noida,T30,26-35,Male,23.5,UPI,Verified
26999,INV004736,20250301,120844,Lumpsum,421462.0,Tamil Nadu,Chennai,T30,36-45,Male,19.7,UPI,Pending
27000,INV003734,20250301,119093,Redemption,258331.0,Tamil Nadu,Coimbatore,B30,56+,Male,70.3,Net Banking,Pending
27001,INV002729,20250301,119120,Redemption,214059.0,Uttar Pradesh,Kanpur,B30,26-35,Female,15.4,Cheque,Verified
27002,INV001161,20250301,119552,SIP,16798.0,Uttar Pradesh,Kanpur,B30,26-35,Male,13.4,Net Banking,Verified
27003,INV003493,20250301,119093,SIP,4247.0,Gujarat,Surat,T30,18-25,Male,4.2,UPI,Pending
27004,INV000173,20250301,119598,SIP,2523.0,Maharashtra,Mumbai,T30,26-35,Male,7.6,Net Banking,Verified
27005,INV000102,20250301,120842,SIP,2569.0,Gujarat,Surat,T30,26-35,Male,21.9,Net Banking,Verified
27006,INV000774,20250301,120506,Lumpsum,403879.0,Telangana,Hyderabad,T30,36-45,Male,34.9,Cheque,Verified
27007,INV000496,20250301,119092,SIP,48221.0,Maharashtra,Mumbai,T30,36-45,Male,14.3,UPI,Verified
27008,INV003758,20250301,149324,SIP,25654.0,Maharashtra,Pune,T30,26-35,Female,11.2,Net Banking,Verified
27009,INV000897,20250301,148569,Lumpsum,63814.0,Maharashtra,Nashik,B30,36-45,Male,22.3,UPI,Verified
27010,INV002572,20250301,149322,SIP,867.0,Rajasthan,Jaipur,T30,56+,Male,19.5,Mandate,Verified
27011,INV000359,20250301,119552,SIP,49015.0,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Cheque,Verified
27012,INV003896,20250301,119094,SIP,1640.0,Haryana,Faridabad,B30,56+,Female,14.3,UPI,Verified
27013,INV003347,20250301,120505,SIP,9564.0,Rajasthan,Udaipur,B30,18-25,Male,3.7,Cheque,Verified
27014,INV000566,20250301,148568,SIP,21118.0,Uttar Pradesh,Agra,B30,36-45,Male,18.2,Cheque,Verified
27015,INV000280,20250301,118633,SIP,3206.0,Punjab,Amritsar,B30,26-35,Female,22.9,Net Banking,Verified
27016,INV000029,20250301,101206,Lumpsum,206993.0,Rajasthan,Udaipur,B30,26-35,Female,7.6,Cheque,Verified
27017,INV002993,20250301,125498,Redemption,70482.0,Maharashtra,Pune,T30,46-55,Male,36.0,UPI,Verified
27018,INV004622,20250301,120505,Lumpsum,244430.0,Delhi,New Delhi,T30,36-45,Male,48.8,Net Banking,Verified
27019,INV000045,20250301,119093,SIP,54252.0,Uttar Pradesh,Lucknow,T30,36-45,Male,26.2,Cheque,Verified
27020,INV000551,20250301,148568,SIP,27827.0,Maharashtra,Nashik,B30,26-35,Female,13.2,UPI,Verified
27021,INV000837,20250301,119094,SIP,3173.0,Telangana,Hyderabad,T30,56+,Male,9.8,Cheque,Pending
27022,INV002514,20250301,118632,SIP,4795.0,Rajasthan,Udaipur,B30,18-25,Male,7.5,Cheque,Pending
27023,INV003029,20250301,119599,SIP,1090.0,Delhi,New Delhi,T30,56+,Male,59.8,UPI,Verified
27024,INV003531,20250301,119599,Lumpsum,24808.0,Delhi,Gurugram,T30,36-45,Male,41.9,Net Banking,Verified
27025,INV001905,20250301,120505,SIP,2776.0,Tamil Nadu,Chennai,T30,26-35,Male,19.2,Net Banking,Verified
27026,INV001247,20250301,120504,SIP,4167.0,West Bengal,Kolkata,T30,36-45,Male,48.1,Net Banking,Verified
27027,INV004196,20250301,119095,Lumpsum,375421.0,West Bengal,Kolkata,T30,46-55,Male,44.4,Cheque,Verified
27028,INV001990,20250301,148568,Lumpsum,452752.0,Punjab,Amritsar,B30,26-35,Male,9.3,Mandate,Verified
27029,INV000010,20250301,125498,SIP,2792.0,Maharashtra,Pune,T30,36-45,Male,13.6,Net Banking,Verified
27030,INV001276,20250301,120503,SIP,3150.0,Rajasthan,Jaipur,T30,56+,Male,46.2,Mandate,Pending
27031,INV000086,20250301,118632,SIP,2046.0,Karnataka,Mysore,B30,18-25,Female,4.1,UPI,Verified
27032,INV004249,20250301,118636,SIP,8478.0,Karnataka,Mysore,B30,26-35,Male,23.2,Net Banking,Verified
27033,INV000201,20250301,118632,SIP,23713.0,Madhya Pradesh,Indore,T30,46-55,Male,87.0,UPI,Verified
27034,INV001455,20250301,119094,Redemption,366666.0,Madhya Pradesh,Indore,T30,36-45,Male,26.8,UPI,Verified
27035,INV001038,20250301,120841,SIP,2857.0,West Bengal,Kolkata,T30,26-35,Male,24.4,Cheque,Verified
27036,INV002596,20250301,120506,SIP,470.0,Maharashtra,Pune,T30,26-35,Male,16.2,Mandate,Verified
27037,INV001888,20250301,119120,SIP,22578.0,Delhi,New Delhi,T30,18-25,Female,6.4,Net Banking,Verified
27038,INV001858,20250301,119551,SIP,2206.0,Punjab,Amritsar,B30,36-45,Male,16.6,Net Banking,Verified
27039,INV002447,20250301,120844,SIP,21120.0,Telangana,Hyderabad,T30,26-35,Male,21.3,Net Banking,Verified
27040,INV004514,20250301,119599,Lumpsum,381496.0,Haryana,Faridabad,B30,46-55,Male,40.1,Cheque,Verified
27041,INV001930,20250301,148567,SIP,5533.0,Tamil Nadu,Chennai,T30,26-35,Female,8.8,UPI,Verified
27042,INV000959,20250301,101207,Lumpsum,345090.0,Haryana,Faridabad,B30,46-55,Male,33.9,UPI,Verified
27043,INV002948,20250301,118636,Redemption,398285.0,Maharashtra,Mumbai,T30,46-55,Male,43.6,UPI,Verified
27044,INV004691,20250301,148569,Lumpsum,453805.0,Delhi,Noida,T30,26-35,Male,14.5,Cheque,Pending
27045,INV001011,20250301,120504,SIP,7726.0,Madhya Pradesh,Bhopal,B30,26-35,Male,14.4,Mandate,Verified
27046,INV003090,20250301,119552,SIP,4921.0,Karnataka,Bangalore,T30,26-35,Male,16.9,UPI,Verified
27047,INV000965,20250301,125498,SIP,1111.0,Rajasthan,Jaipur,T30,36-45,Female,41.5,Cheque,Verified
27048,INV002587,20250302,120843,Lumpsum,233486.0,West Bengal,Kolkata,T30,18-25,Male,7.2,Net Banking,Verified
27049,INV001971,20250302,100033,Redemption,194593.0,Gujarat,Ahmedabad,T30,26-35,Male,21.0,UPI,Verified
27050,INV001599,20250302,125498,Lumpsum,198626.0,Haryana,Faridabad,B30,36-45,Female,31.0,Mandate,Verified
27051,INV003383,20250302,120505,SIP,3248.0,Karnataka,Mysore,B30,18-25,Male,4.6,UPI,Verified
27052,INV003806,20250302,120506,SIP,2615.0,Karnataka,Bangalore,T30,26-35,Male,14.7,Mandate,Verified
27053,INV003191,20250302,118634,Redemption,119265.0,Madhya Pradesh,Bhopal,B30,18-25,Female,6.8,Net Banking,Verified
27054,INV001802,20250302,119552,SIP,13631.0,Punjab,Chandigarh,T30,46-55,Male,77.7,Mandate,Verified
27055,INV000321,20250302,120505,Lumpsum,120433.0,Maharashtra,Mumbai,T30,26-35,Male,24.2,Cheque,Verified
27056,INV004459,20250302,102885,Redemption,243404.0,Maharashtra,Pune,T30,26-35,Female,9.2,Cheque,Verified
27057,INV004720,20250302,120843,SIP,8118.0,Gujarat,Surat,T30,46-55,Female,95.7,Cheque,Verified
27058,INV000055,20250302,101206,Lumpsum,157249.0,Karnataka,Bangalore,T30,26-35,Male,13.5,UPI,Verified
27059,INV001453,20250302,101207,SIP,8602.0,Gujarat,Ahmedabad,T30,36-45,Male,34.6,Mandate,Verified
27060,INV001138,20250302,125497,Lumpsum,135505.0,Haryana,Faridabad,B30,46-55,Female,81.3,Net Banking,Verified
27061,INV000979,20250302,149323,SIP,28426.0,Karnataka,Bangalore,T30,26-35,Male,24.7,UPI,Verified
27062,INV003231,20250302,149322,SIP,29841.0,Haryana,Gurugram,T30,26-35,Male,9.1,Cheque,Verified
27063,INV001558,20250302,119551,Redemption,394184.0,West Bengal,Kolkata,T30,56+,Female,23.8,Cheque,Verified
27064,INV000947,20250302,125497,SIP,14910.0,Delhi,Noida,T30,26-35,Male,11.0,Net Banking,Verified
27065,INV004006,20250302,125498,SIP,58629.0,Tamil Nadu,Coimbatore,B30,56+,Male,59.1,Net Banking,Verified
27066,INV004942,20250302,119552,SIP,445.0,Maharashtra,Mumbai,T30,26-35,Female,6.3,Net Banking,Verified
27067,INV004310,20250302,101208,Lumpsum,193598.0,Telangana,Hyderabad,T30,36-45,Male,18.3,Net Banking,Verified
27068,INV004681,20250302,119551,Lumpsum,77403.0,Haryana,Faridabad,B30,26-35,Female,19.0,Net Banking,Pending
27069,INV000019,20250302,118635,SIP,23528.0,Gujarat,Ahmedabad,T30,18-25,Female,5.1,Net Banking,Verified
27070,INV001628,20250302,102887,SIP,10148.0,Rajasthan,Jaipur,T30,36-45,Female,45.6,Net Banking,Pending
27071,INV002841,20250302,149324,Lumpsum,178134.0,Uttar Pradesh,Kanpur,B30,26-35,Male,13.2,UPI,Verified
27072,INV004283,20250302,102885,Lumpsum,67887.0,Telangana,Hyderabad,T30,26-35,Male,9.6,Mandate,Verified
27073,INV003236,20250302,118635,SIP,8462.0,Madhya Pradesh,Bhopal,B30,18-25,Male,3.4,Cheque,Verified
27074,INV004078,20250302,149323,Lumpsum,352653.0,Delhi,Noida,T30,18-25,Male,3.8,Cheque,Verified
27075,INV003639,20250302,100025,SIP,57040.0,Telangana,Hyderabad,T30,36-45,Female,22.9,Net Banking,Verified
27076,INV001211,20250302,148567,Redemption,75440.0,Telangana,Hyderabad,T30,26-35,Male,20.2,Mandate,Verified
27077,INV003376,20250302,119551,SIP,45249.0,Delhi,New Delhi,T30,36-45,Male,44.4,UPI,Verified
27078,INV002205,20250302,120504,SIP,46031.0,Gujarat,Surat,T30,26-35,Female,10.9,Cheque,Verified
27079,INV003288,20250302,119093,SIP,1762.0,Punjab,Chandigarh,T30,56+,Male,57.9,UPI,Verified
27080,INV002763,20250302,120842,SIP,9555.0,Gujarat,Ahmedabad,T30,18-25,Female,3.5,Mandate,Verified
27081,INV000689,20250302,118632,Lumpsum,322465.0,Tamil Nadu,Chennai,T30,26-35,Female,19.8,Cheque,Verified
27082,INV001831,20250302,149324,SIP,2351.0,Madhya Pradesh,Indore,T30,18-25,Female,4.3,Cheque,Verified
27083,INV004464,20250302,119551,SIP,2888.0,Haryana,Faridabad,B30,26-35,Female,11.9,Mandate,Verified
27084,INV003678,20250302,101207,SIP,17787.0,Gujarat,Ahmedabad,T30,26-35,Male,6.6,Cheque,Verified
27085,INV000596,20250302,119599,SIP,16510.0,Madhya Pradesh,Indore,T30,56+,Male,21.3,Cheque,Verified
27086,INV003781,20250302,101206,SIP,5142.0,Tamil Nadu,Coimbatore,B30,26-35,Male,15.8,Mandate,Verified
27087,INV003130,20250302,119552,Lumpsum,118255.0,West Bengal,Kolkata,T30,18-25,Male,5.6,Cheque,Verified
27088,INV000457,20250302,118632,Redemption,224897.0,Haryana,Faridabad,B30,26-35,Female,22.3,Cheque,Verified
27089,INV002047,20250302,118636,SIP,4176.0,Tamil Nadu,Coimbatore,B30,26-35,Female,19.5,Net Banking,Verified
27090,INV001427,20250302,101207,SIP,5328.0,Karnataka,Mysore,B30,26-35,Female,21.1,UPI,Verified
27091,INV004466,20250302,148568,SIP,2434.0,Gujarat,Surat,T30,18-25,Female,3.7,UPI,Verified
27092,INV002780,20250302,149324,SIP,1638.0,Haryana,Faridabad,B30,36-45,Male,21.2,Cheque,Verified
27093,INV004932,20250302,120842,SIP,2286.0,Tamil Nadu,Chennai,T30,26-35,Female,21.1,Net Banking,Verified
27094,INV002201,20250302,120844,Lumpsum,282352.0,Haryana,Gurugram,T30,36-45,Male,34.5,Net Banking,Verified
27095,INV004916,20250302,100016,SIP,1047.0,Haryana,Faridabad,B30,26-35,Male,12.5,Mandate,Verified
27096,INV002290,20250302,118634,SIP,12584.0,Gujarat,Ahmedabad,T30,36-45,Male,24.7,Net Banking,Verified
27097,INV004948,20250302,118635,Redemption,81368.0,Madhya Pradesh,Indore,T30,56+,Male,54.1,Net Banking,Verified
27098,INV004105,20250302,148567,SIP,29206.0,Tamil Nadu,Coimbatore,B30,26-35,Female,22.1,UPI,Verified
27099,INV002542,20250302,120506,SIP,2033.0,Telangana,Hyderabad,T30,26-35,Female,15.9,UPI,Verified
27100,INV004484,20250302,120843,Lumpsum,154450.0,Punjab,Amritsar,B30,46-55,Male,61.9,Mandate,Verified
27101,INV000759,20250302,102886,SIP,5773.0,Gujarat,Ahmedabad,T30,26-35,Male,7.6,Cheque,Verified
27102,INV003277,20250302,120505,SIP,7079.0,Rajasthan,Jaipur,T30,18-25,Male,3.3,UPI,Verified
27103,INV004386,20250302,119092,SIP,25517.0,Tamil Nadu,Coimbatore,B30,18-25,Male,5.5,Net Banking,Verified
27104,INV004605,20250302,148569,SIP,2831.0,Maharashtra,Nashik,B30,36-45,Male,17.8,Mandate,Pending
27105,INV001763,20250302,118632,SIP,20797.0,Uttar Pradesh,Lucknow,T30,46-55,Male,42.0,UPI,Verified
27106,INV003360,20250302,120844,SIP,27378.0,Madhya Pradesh,Indore,T30,26-35,Female,19.5,UPI,Verified
27107,INV000062,20250302,119599,Redemption,386688.0,Haryana,Faridabad,B30,46-55,Male,22.9,Cheque,Verified
27108,INV000425,20250302,119094,SIP,1608.0,Rajasthan,Jaipur,T30,56+,Male,77.2,Cheque,Verified
27109,INV004098,20250302,118634,Redemption,167764.0,Delhi,Noida,T30,26-35,Male,11.3,Mandate,Verified
27110,INV003002,20250302,149322,SIP,1806.0,Maharashtra,Pune,T30,26-35,Male,17.0,Net Banking,Verified
27111,INV003888,20250302,102886,SIP,3284.0,Telangana,Hyderabad,T30,56+,Female,8.6,Net Banking,Verified
27112,INV003382,20250302,119598,Lumpsum,486474.0,Karnataka,Bangalore,T30,26-35,Male,19.8,Net Banking,Verified
27113,INV000723,20250302,120507,SIP,2657.0,Madhya Pradesh,Indore,T30,46-55,Female,31.4,Net Banking,Verified
27114,INV002531,20250302,148569,SIP,5692.0,Rajasthan,Udaipur,B30,36-45,Female,50.4,Net Banking,Verified
