nav_id,amfi_code,date_id,nav
54203,125498,20250214,152.9018
54204,125498,20250215,152.9018
54205,125498,20250216,152.9018
54206,125498,20250217,153.0811
54207,125498,20250218,151.2284
54208,125498,20250219,152.1629
54209,125498,20250220,150.9684
54210,125498,20250221,154.3502
54211,125498,20250222,154.3502
54212,125498,20250223,154.3502
54213,125498,20250224,157.3367
54214,125498,20250225,158.5854
54215,125498,20250226,161.2987
54216,125498,20250227,161.5327
54217,125498,20250228,163.1294
54218,125498,20250301,163.1294
54219,125498,20250302,163.1294
54220,125498,20250303,166.1523
54221,125498,20250304,166.7537
54222,125498,20250305,166.3574
54223,125498,20250306,163.1077
54224,125498,20250307,163.0554
54225,125498,20250308,163.0554
54226,125498,20250309,163.0554
54227,125498,20250310,164.7815
54228,125498,20250311,166.7695
54229,125498,20250312,167.8925
54230,125498,20250313,166.9209
54231,125498,20250314,163.1279
54232,125498,20250315,163.1279
54233,125498,20250316,163.1279
54234,125498,20250317,162.2733
54235,125498,20250318,161.7923
54236,125498,20250319,161.2963
54237,125498,20250320,162.6045
54238,125498,20250321,166.6277
54239,125498,20250322,166.6277
54240,125498,20250323,166.6277
54241,125498,20250324,166.9868
54242,125498,20250325,166.6666
54243,125498,20250326,166.2624
54244,125498,20250327,166.6225
54245,125498,20250328,165.0902
54246,125498,20250329,165.0902
54247,125498,20250330,165.0902
54248,125498,20250331,165.4394
54249,125498,20250401,166.4467
54250,125498,20250402,166.9776
54251,125498,20250403,168.0078
54252,125498,20250404,168.9962
54253,125498,20250405,168.9962
54254,125498,20250406,168.9962
54255,125498,20250407,165.5616
54256,125498,20250408,166.941
54257,125498,20250409,165.7174
54258,125498,20250410,163.6684
54259,125498,20250411,161.6281
54260,125498,20250412,161.6281
54261,125498,20250413,161.6281
54262,125498,20250414,162.5786
54263,125498,20250415,162.2555
54264,125498,20250416,159.1291
54265,125498,20250417,160.1502
54266,125498,20250418,157.5206
54267,125498,20250419,157.5206
54268,125498,20250420,157.5206
54269,125498,20250421,157.8909
54270,125498,20250422,158.4491
54271,125498,20250423,160.2456
54272,125498,20250424,163.8099
54273,125498,20250425,161.2648
54274,125498,20250426,161.2648
54275,125498,20250427,161.2648
54276,125498,20250428,161.2723
54277,125498,20250429,160.8483
54278,125498,20250430,161.7946
54279,125498,20250501,162.3222
54280,125498,20250502,161.7478
54281,125498,20250503,161.7478
54282,125498,20250504,161.7478
54283,125498,20250505,161.0051
54284,125498,20250506,158.9751
54285,125498,20250507,160.9745
54286,125498,20250508,161.9709
54287,125498,20250509,163.8704
54288,125498,20250510,163.8704
54289,125498,20250511,163.8704
54290,125498,20250512,163.3729
54291,125498,20250513,162.203
54292,125498,20250514,160.2311
54293,125498,20250515,161.0295
54294,125498,20250516,159.1452
54295,125498,20250517,159.1452
54296,125498,20250518,159.1452
54297,125498,20250519,162.8155
54298,125498,20250520,160.3953
54299,125498,20250521,161.0301
54300,125498,20250522,164.1892
54301,125498,20250523,165.4824
54302,125498,20250524,165.4824
54303,125498,20250525,165.4824
54304,125498,20250526,165.9426
54305,125498,20250527,164.1408
54306,125498,20250528,161.5575
54307,125498,20250529,163.1634
54308,125498,20250530,166.2436
54309,125498,20250531,166.2436
54310,125498,20250601,166.2436
54311,125498,20250602,165.4842
54312,125498,20250603,163.3536
54313,125498,20250604,158.7246
54314,125498,20250605,156.9781
54315,125498,20250606,156.8705
54316,125498,20250607,156.8705
54317,125498,20250608,156.8705
54318,125498,20250609,160.0098
54319,125498,20250610,161.413
54320,125498,20250611,162.1128
54321,125498,20250612,161.4472
54322,125498,20250613,160.4324
54323,125498,20250614,160.4324
54324,125498,20250615,160.4324
54325,125498,20250616,163.2645
54326,125498,20250617,163.7676
54327,125498,20250618,159.8055
54328,125498,20250619,158.6294
54329,125498,20250620,157.1142
54330,125498,20250621,157.1142
54331,125498,20250622,157.1142
54332,125498,20250623,156.1957
54333,125498,20250624,157.3577
54334,125498,20250625,157.2615
54335,125498,20250626,157.2229
54336,125498,20250627,159.8219
54337,125498,20250628,159.8219
54338,125498,20250629,159.8219
54339,125498,20250630,158.6022
54340,125498,20250701,162.2902
54341,125498,20250702,161.1001
54342,125498,20250703,161.381
54343,125498,20250704,160.9473
54344,125498,20250705,160.9473
54345,125498,20250706,160.9473
54346,125498,20250707,161.294
54347,125498,20250708,162.264
54348,125498,20250709,163.2188
54349,125498,20250710,161.8633
54350,125498,20250711,159.8102
54351,125498,20250712,159.8102
54352,125498,20250713,159.8102
54353,125498,20250714,164.7817
54354,125498,20250715,163.9405
54355,125498,20250716,165.4298
54356,125498,20250717,162.3866
54357,125498,20250718,161.9533
54358,125498,20250719,161.9533
54359,125498,20250720,161.9533
54360,125498,20250721,161.816
54361,125498,20250722,162.8442
54362,125498,20250723,157.7298
54363,125498,20250724,158.1504
54364,125498,20250725,156.0943
54365,125498,20250726,156.0943
54366,125498,20250727,156.0943
54367,125498,20250728,156.8072
54368,125498,20250729,154.9787
54369,125498,20250730,153.5035
54370,125498,20250731,153.1048
54371,125498,20250801,151.2905
54372,125498,20250802,151.2905
54373,125498,20250803,151.2905
54374,125498,20250804,150.5334
54375,125498,20250805,148.4987
54376,125498,20250806,145.374
54377,125498,20250807,147.2554
54378,125498,20250808,145.0866
54379,125498,20250809,145.0866
54380,125498,20250810,145.0866
54381,125498,20250811,144.8743
54382,125498,20250812,146.2844
54383,125498,20250813,145.3097
54384,125498,20250814,143.9787
54385,125498,20250815,144.4665
54386,125498,20250816,144.4665
54387,125498,20250817,144.4665
54388,125498,20250818,146.5113
54389,125498,20250819,144.5726
54390,125498,20250820,144.4104
54391,125498,20250821,141.5422
54392,125498,20250822,140.9727
54393,125498,20250823,140.9727
54394,125498,20250824,140.9727
54395,125498,20250825,141.1256
54396,125498,20250826,139.7837
54397,125498,20250827,139.115
54398,125498,20250828,136.8822
54399,125498,20250829,137.101
54400,125498,20250830,137.101
54401,125498,20250831,137.101
54402,125498,20250901,138.938
54403,125498,20250902,137.218
54404,125498,20250903,136.2911
54405,125498,20250904,137.2059
54406,125498,20250905,139.3048
54407,125498,20250906,139.3048
54408,125498,20250907,139.3048
54409,125498,20250908,136.9296
54410,125498,20250909,136.7455
54411,125498,20250910,137.3023
54412,125498,20250911,137.2272
54413,125498,20250912,133.3088
54414,125498,20250913,133.3088
54415,125498,20250914,133.3088
54416,125498,20250915,134.2012
54417,125498,20250916,136.7562
54418,125498,20250917,137.0397
54419,125498,20250918,135.4502
54420,125498,20250919,134.7117
54421,125498,20250920,134.7117
54422,125498,20250921,134.7117
54423,125498,20250922,137.6887
54424,125498,20250923,139.2905
54425,125498,20250924,140.4563
54426,125498,20250925,141.1519
54427,125498,20250926,140.1339
54428,125498,20250927,140.1339
54429,125498,20250928,140.1339
54430,125498,20250929,139.8922
54431,125498,20250930,139.8562
54432,125498,20251001,140.8741
54433,125498,20251002,143.5382
54434,125498,20251003,145.5706
54435,125498,20251004,145.5706
54436,125498,20251005,145.5706
54437,125498,20251006,143.2151
54438,125498,20251007,143.6964
54439,125498,20251008,145.067
54440,125498,20251009,146.2442
54441,125498,20251010,145.2448
54442,125498,20251011,145.2448
54443,125498,20251012,145.2448
54444,125498,20251013,150.5017
54445,125498,20251014,148.3187
54446,125498,20251015,146.507
54447,125498,20251016,147.0164
54448,125498,20251017,150.8905
54449,125498,20251018,150.8905
54450,125498,20251019,150.8905
54451,125498,20251020,149.4887
54452,125498,20251021,149.1144
54453,125498,20251022,151.1514
54454,125498,20251023,151.2211
54455,125498,20251024,150.7183
54456,125498,20251025,150.7183
54457,125498,20251026,150.7183
54458,125498,20251027,151.8446
54459,125498,20251028,152.4434
54460,125498,20251029,154.4394
54461,125498,20251030,156.951
54462,125498,20251031,157.6351
54463,125498,20251101,157.6351
54464,125498,20251102,157.6351
54465,125498,20251103,158.2932
54466,125498,20251104,158.8065
54467,125498,20251105,159.8467
54468,125498,20251106,160.0602
54469,125498,20251107,160.1671
54470,125498,20251108,160.1671
54471,125498,20251109,160.1671
54472,125498,20251110,162.5872
54473,125498,20251111,165.6762
54474,125498,20251112,162.8234
54475,125498,20251113,162.9528
54476,125498,20251114,161.7242
54477,125498,20251115,161.7242
54478,125498,20251116,161.7242
54479,125498,20251117,161.2321
54480,125498,20251118,162.1201
54481,125498,20251119,163.5345
54482,125498,20251120,163.4254
54483,125498,20251121,159.8332
54484,125498,20251122,159.8332
54485,125498,20251123,159.8332
54486,125498,20251124,158.1043
54487,125498,20251125,159.9177
54488,125498,20251126,154.862
54489,125498,20251127,157.1846
54490,125498,20251128,158.275
54491,125498,20251129,158.275
54492,125498,20251130,158.275
54493,125498,20251201,160.8966
54494,125498,20251202,160.623
54495,125498,20251203,156.8142
54496,125498,20251204,157.7304
54497,125498,20251205,160.2633
54498,125498,20251206,160.2633
54499,125498,20251207,160.2633
54500,125498,20251208,162.1563
54501,125498,20251209,160.9838
54502,125498,20251210,161.2598
54503,125498,20251211,160.3428
54504,125498,20251212,158.8853
54505,125498,20251213,158.8853
54506,125498,20251214,158.8853
54507,125498,20251215,160.8211
54508,125498,20251216,158.6394
54509,125498,20251217,157.0572
54510,125498,20251218,155.1001
54511,125498,20251219,152.461
54512,125498,20251220,152.461
54513,125498,20251221,152.461
54514,125498,20251222,152.8315
54515,125498,20251223,155.0756
54516,125498,20251224,154.8372
54517,125498,20251225,152.1743
54518,125498,20251226,153.8156
54519,125498,20251227,153.8156
54520,125498,20251228,153.8156
54521,125498,20251229,157.0564
54522,125498,20251230,155.9515
54523,125498,20251231,155.1654
54524,125498,20260101,156.2314
54525,125498,20260102,159.4013
54526,125498,20260103,159.4013
54527,125498,20260104,159.4013
54528,125498,20260105,158.5195
54529,125498,20260106,156.1168
54530,125498,20260107,157.4073
54531,125498,20260108,159.0272
54532,125498,20260109,159.1461
54533,125498,20260110,159.1461
54534,125498,20260111,159.1461
54535,125498,20260112,158.1932
54536,125498,20260113,160.1953
54537,125498,20260114,161.3197
54538,125498,20260115,159.9507
54539,125498,20260116,160.1527
54540,125498,20260117,160.1527
54541,125498,20260118,160.1527
54542,125498,20260119,157.6889
54543,125498,20260120,159.096
54544,125498,20260121,158.7045
54545,125498,20260122,157.9855
54546,125498,20260123,158.0299
54547,125498,20260124,158.0299
54548,125498,20260125,158.0299
54549,125498,20260126,158.2129
54550,125498,20260127,160.0246
54551,125498,20260128,161.2695
54552,125498,20260129,161.0765
54553,125498,20260130,162.6652
54554,125498,20260131,162.6652
54555,125498,20260201,162.6652
54556,125498,20260202,163.5576
54557,125498,20260203,162.8344
54558,125498,20260204,162.7012
54559,125498,20260205,162.5225
54560,125498,20260206,163.6186
54561,125498,20260207,163.6186
54562,125498,20260208,163.6186
54563,125498,20260209,163.0114
54564,125498,20260210,162.3609
54565,125498,20260211,166.3444
54566,125498,20260212,168.3394
54567,125498,20260213,166.9265
54568,125498,20260214,166.9265
54569,125498,20260215,166.9265
54570,125498,20260216,168.1845
54571,125498,20260217,168.5366
54572,125498,20260218,169.4425
54573,125498,20260219,169.8358
54574,125498,20260220,172.3876
54575,125498,20260221,172.3876
54576,125498,20260222,172.3876
54577,125498,20260223,173.219
54578,125498,20260224,173.2071
54579,125498,20260225,175.4996
54580,125498,20260226,176.1091
54581,125498,20260227,176.4843
54582,125498,20260228,176.4843
54583,125498,20260301,176.4843
54584,125498,20260302,177.2684
54585,125498,20260303,177.1894
54586,125498,20260304,177.3286
54587,125498,20260305,176.2065
54588,125498,20260306,174.7473
54589,125498,20260307,174.7473
54590,125498,20260308,174.7473
54591,125498,20260309,172.7877
54592,125498,20260310,170.0475
54593,125498,20260311,168.38
54594,125498,20260312,168.1425
54595,125498,20260313,168.4638
54596,125498,20260314,168.4638
54597,125498,20260315,168.4638
54598,125498,20260316,168.031
54599,125498,20260317,163.4697
54600,125498,20260318,166.6921
54601,125498,20260319,168.9879
54602,125498,20260320,170.0065
54603,125498,20260321,170.0065
54604,125498,20260322,170.0065
54605,125498,20260323,174.0499
54606,125498,20260324,172.1418
54607,125498,20260325,176.1941
54608,125498,20260326,174.2878
54609,125498,20260327,174.9045
54610,125498,20260328,174.9045
54611,125498,20260329,174.9045
54612,125498,20260330,172.3743
54613,125498,20260331,172.521
54614,125498,20260401,173.4372
54615,125498,20260402,173.2332
54616,125498,20260403,174.8376
54617,125498,20260404,174.8376
54618,125498,20260405,174.8376
54619,125498,20260406,175.163
54620,125498,20260407,174.1887
54621,125498,20260408,173.1277
54622,125498,20260409,174.9342
54623,125498,20260410,173.6879
54624,125498,20260411,173.6879
54625,125498,20260412,173.6879
54626,125498,20260413,175.7198
54627,125498,20260414,178.4306
54628,125498,20260415,175.0203
54629,125498,20260416,177.5294
54630,125498,20260417,182.0847
54631,125498,20260418,182.0847
54632,125498,20260419,182.0847
54633,125498,20260420,182.758
54634,125498,20260421,184.1973
54635,125498,20260422,186.6236
54636,125498,20260423,186.1348
54637,125498,20260424,186.6673
54638,125498,20260425,186.6673
54639,125498,20260426,186.6673
54640,125498,20260427,183.8781
54641,125498,20260428,184.3077
54642,125498,20260429,185.5349
54643,125498,20260430,186.8107
54644,125498,20260501,189.3358
54645,125498,20260502,189.3358
54646,125498,20260503,189.3358
54647,125498,20260504,187.7147
54648,125498,20260505,186.6478
54649,125498,20260506,191.0595
54650,125498,20260507,190.8447
54651,125498,20260508,191.4313
54652,125498,20260509,191.4313
54653,125498,20260510,191.4313
54654,125498,20260511,191.4069
54655,125498,20260512,189.6616
54656,125498,20260513,193.5136
54657,125498,20260514,192.425
54658,125498,20260515,189.9743
54659,125498,20260516,189.9743
54660,125498,20260517,189.9743
54661,125498,20260518,189.0797
54662,125498,20260519,184.7281
54663,125498,20260520,183.4174
54664,125498,20260521,181.4267
54665,125498,20260522,182.8957
54666,125498,20260523,182.8957
54667,125498,20260524,182.8957
54668,125498,20260525,181.5499
54669,125498,20260526,183.6132
54670,125498,20260527,186.8384
54671,125498,20260528,188.7208
54672,125498,20260529,188.3619
54673,148567,20220103,70.2514
54674,148567,20220104,71.6085
54675,148567,20220105,71.3264
54676,148567,20220106,72.1746
54677,148567,20220107,72.2118
54678,148567,20220108,72.2118
54679,148567,20220109,72.2118
54680,148567,20220110,73.9618
54681,148567,20220111,73.8165
54682,148567,20220112,75.8357
54683,148567,20220113,76.1698
54684,148567,20220114,76.7804
54685,148567,20220115,76.7804
54686,148567,20220116,76.7804
54687,148567,20220117,77.9807
54688,148567,20220118,77.4808
54689,148567,20220119,78.1861
54690,148567,20220120,78.0248
54691,148567,20220121,78.1691
54692,148567,20220122,78.1691
54693,148567,20220123,78.1691
54694,148567,20220124,78.2668
54695,148567,20220125,78.7035
54696,148567,20220126,79.1132
54697,148567,20220127,78.7535
54698,148567,20220128,78.8809
54699,148567,20220129,78.8809
54700,148567,20220130,78.8809
54701,148567,20220131,77.3135
54702,148567,20220201,78.0318
54703,148567,20220202,79.2472
54704,148567,20220203,79.4215
54705,148567,20220204,78.3449
54706,148567,20220205,78.3449
54707,148567,20220206,78.3449
54708,148567,20220207,78.9006
54709,148567,20220208,78.4114
54710,148567,20220209,78.5781
54711,148567,20220210,79.0954
54712,148567,20220211,79.5185
54713,148567,20220212,79.5185
54714,148567,20220213,79.5185
54715,148567,20220214,80.3215
54716,148567,20220215,80.4668
54717,148567,20220216,80.6315
54718,148567,20220217,81.199
54719,148567,20220218,81.1897
54720,148567,20220219,81.1897
54721,148567,20220220,81.1897
54722,148567,20220221,80.7403
54723,148567,20220222,81.1047
54724,148567,20220223,80.3427
54725,148567,20220224,80.3268
54726,148567,20220225,79.3976
54727,148567,20220226,79.3976
54728,148567,20220227,79.3976
54729,148567,20220228,79.0508
54730,148567,20220301,78.7344
54731,148567,20220302,78.0942
54732,148567,20220303,78.8965
54733,148567,20220304,79.6491
54734,148567,20220305,79.6491
54735,148567,20220306,79.6491
54736,148567,20220307,80.6191
54737,148567,20220308,80.5272
54738,148567,20220309,80.2612
54739,148567,20220310,80.8737
54740,148567,20220311,81.0072
54741,148567,20220312,81.0072
54742,148567,20220313,81.0072
54743,148567,20220314,81.1373
54744,148567,20220315,79.3783
54745,148567,20220316,79.9509
54746,148567,20220317,80.4335
54747,148567,20220318,80.4712
54748,148567,20220319,80.4712
54749,148567,20220320,80.4712
54750,148567,20220321,81.0941
54751,148567,20220322,81.5676
54752,148567,20220323,81.1098
54753,148567,20220324,80.9945
54754,148567,20220325,80.3193
54755,148567,20220326,80.3193
54756,148567,20220327,80.3193
54757,148567,20220328,81.4037
54758,148567,20220329,82.1507
54759,148567,20220330,81.6052
54760,148567,20220331,82.0941
54761,148567,20220401,82.3386
54762,148567,20220402,82.3386
54763,148567,20220403,82.3386
54764,148567,20220404,81.8842
54765,148567,20220405,82.0163
54766,148567,20220406,82.6822
54767,148567,20220407,83.4134
54768,148567,20220408,85.1906
54769,148567,20220409,85.1906
54770,148567,20220410,85.1906
54771,148567,20220411,85.3055
54772,148567,20220412,85.1707
54773,148567,20220413,85.6382
54774,148567,20220414,85.5442
54775,148567,20220415,85.148
54776,148567,20220416,85.148
54777,148567,20220417,85.148
54778,148567,20220418,84.4992
54779,148567,20220419,82.0254
54780,148567,20220420,82.6013
54781,148567,20220421,81.4587
54782,148567,20220422,80.8707
54783,148567,20220423,80.8707
54784,148567,20220424,80.8707
54785,148567,20220425,81.1214
54786,148567,20220426,80.9335
54787,148567,20220427,82.5248
54788,148567,20220428,81.4756
54789,148567,20220429,83.1431
54790,148567,20220430,83.1431
54791,148567,20220501,83.1431
54792,148567,20220502,84.2051
54793,148567,20220503,84.9267
54794,148567,20220504,86.056
54795,148567,20220505,86.4082
54796,148567,20220506,85.1638
54797,148567,20220507,85.1638
54798,148567,20220508,85.1638
54799,148567,20220509,85.5955
54800,148567,20220510,84.5287
54801,148567,20220511,84.1791
54802,148567,20220512,84.1646
54803,148567,20220513,83.5341
54804,148567,20220514,83.5341
54805,148567,20220515,83.5341
54806,148567,20220516,84.2775
54807,148567,20220517,84.1621
54808,148567,20220518,84.5101
54809,148567,20220519,84.5467
54810,148567,20220520,84.6845
54811,148567,20220521,84.6845
54812,148567,20220522,84.6845
54813,148567,20220523,84.0681
54814,148567,20220524,83.245
54815,148567,20220525,83.1751
54816,148567,20220526,82.512
54817,148567,20220527,83.5754
54818,148567,20220528,83.5754
54819,148567,20220529,83.5754
54820,148567,20220530,82.6097
54821,148567,20220531,84.3735
54822,148567,20220601,84.6421
54823,148567,20220602,84.7376
54824,148567,20220603,84.3783
54825,148567,20220604,84.3783
54826,148567,20220605,84.3783
54827,148567,20220606,84.9124
54828,148567,20220607,84.8033
54829,148567,20220608,85.0722
54830,148567,20220609,85.7504
54831,148567,20220610,86.3025
54832,148567,20220611,86.3025
54833,148567,20220612,86.3025
54834,148567,20220613,87.2964
54835,148567,20220614,87.7567
54836,148567,20220615,87.0685
54837,148567,20220616,85.5301
54838,148567,20220617,85.7337
54839,148567,20220618,85.7337
54840,148567,20220619,85.7337
54841,148567,20220620,85.9487
54842,148567,20220621,87.4661
54843,148567,20220622,87.4219
54844,148567,20220623,87.7563
54845,148567,20220624,88.4055
54846,148567,20220625,88.4055
54847,148567,20220626,88.4055
54848,148567,20220627,88.8525
54849,148567,20220628,89.5625
54850,148567,20220629,88.9644
54851,148567,20220630,88.2472
54852,148567,20220701,88.0745
54853,148567,20220702,88.0745
54854,148567,20220703,88.0745
54855,148567,20220704,86.4465
54856,148567,20220705,86.4609
54857,148567,20220706,86.0038
54858,148567,20220707,86.293
54859,148567,20220708,86.136
54860,148567,20220709,86.136
54861,148567,20220710,86.136
54862,148567,20220711,85.4121
54863,148567,20220712,86.4498
54864,148567,20220713,86.5574
54865,148567,20220714,87.2636
54866,148567,20220715,87.45
54867,148567,20220716,87.45
54868,148567,20220717,87.45
54869,148567,20220718,87.8539
54870,148567,20220719,86.8505
54871,148567,20220720,87.8803
54872,148567,20220721,88.6097
54873,148567,20220722,88.6407
54874,148567,20220723,88.6407
54875,148567,20220724,88.6407
54876,148567,20220725,88.912
54877,148567,20220726,89.7479
54878,148567,20220727,89.5001
54879,148567,20220728,88.3048
54880,148567,20220729,88.0755
54881,148567,20220730,88.0755
54882,148567,20220731,88.0755
54883,148567,20220801,88.2395
54884,148567,20220802,88.2598
54885,148567,20220803,89.3374
54886,148567,20220804,88.63
54887,148567,20220805,88.0265
54888,148567,20220806,88.0265
54889,148567,20220807,88.0265
54890,148567,20220808,87.2539
54891,148567,20220809,87.6296
54892,148567,20220810,86.5028
54893,148567,20220811,87.117
54894,148567,20220812,86.4478
54895,148567,20220813,86.4478
54896,148567,20220814,86.4478
54897,148567,20220815,85.9047
54898,148567,20220816,87.3014
54899,148567,20220817,88.3011
54900,148567,20220818,88.4396
54901,148567,20220819,87.468
54902,148567,20220820,87.468
54903,148567,20220821,87.468
54904,148567,20220822,89.0817
54905,148567,20220823,88.9735
54906,148567,20220824,89.214
54907,148567,20220825,89.9808
54908,148567,20220826,88.4822
54909,148567,20220827,88.4822
54910,148567,20220828,88.4822
54911,148567,20220829,88.0296
54912,148567,20220830,88.0221
54913,148567,20220831,88.1691
54914,148567,20220901,87.2063
54915,148567,20220902,87.5027
54916,148567,20220903,87.5027
54917,148567,20220904,87.5027
54918,148567,20220905,87.5739
54919,148567,20220906,88.917
54920,148567,20220907,89.7512
54921,148567,20220908,89.5845
54922,148567,20220909,89.4759
54923,148567,20220910,89.4759
54924,148567,20220911,89.4759
54925,148567,20220912,90.3266
54926,148567,20220913,90.5996
54927,148567,20220914,89.5568
54928,148567,20220915,91.2729
54929,148567,20220916,90.5263
54930,148567,20220917,90.5263
54931,148567,20220918,90.5263
54932,148567,20220919,92.575
54933,148567,20220920,92.973
54934,148567,20220921,92.5011
54935,148567,20220922,90.6369
54936,148567,20220923,91.307
54937,148567,20220924,91.307
54938,148567,20220925,91.307
54939,148567,20220926,90.1136
54940,148567,20220927,90.4446
54941,148567,20220928,92.0477
54942,148567,20220929,91.1758
54943,148567,20220930,91.8185
54944,148567,20221001,91.8185
54945,148567,20221002,91.8185
54946,148567,20221003,91.2107
54947,148567,20221004,92.1743
54948,148567,20221005,92.2754
54949,148567,20221006,92.3075
54950,148567,20221007,93.3437
54951,148567,20221008,93.3437
54952,148567,20221009,93.3437
54953,148567,20221010,93.9084
54954,148567,20221011,93.2924
54955,148567,20221012,94.8233
54956,148567,20221013,93.5959
54957,148567,20221014,93.8721
54958,148567,20221015,93.8721
54959,148567,20221016,93.8721
54960,148567,20221017,93.2415
54961,148567,20221018,92.074
54962,148567,20221019,91.2046
54963,148567,20221020,91.2121
54964,148567,20221021,91.541
54965,148567,20221022,91.541
54966,148567,20221023,91.541
54967,148567,20221024,92.4476
54968,148567,20221025,93.7073
54969,148567,20221026,93.9855
54970,148567,20221027,93.6672
54971,148567,20221028,94.5782
54972,148567,20221029,94.5782
54973,148567,20221030,94.5782
54974,148567,20221031,94.1154
54975,148567,20221101,92.8482
54976,148567,20221102,93.6686
54977,148567,20221103,94.8176
54978,148567,20221104,94.1814
54979,148567,20221105,94.1814
54980,148567,20221106,94.1814
54981,148567,20221107,95.8737
54982,148567,20221108,96.4177
54983,148567,20221109,96.8373
54984,148567,20221110,96.4468
54985,148567,20221111,97.3662
54986,148567,20221112,97.3662
54987,148567,20221113,97.3662
54988,148567,20221114,96.1156
54989,148567,20221115,95.8774
54990,148567,20221116,95.3087
54991,148567,20221117,94.2634
54992,148567,20221118,95.0326
54993,148567,20221119,95.0326
54994,148567,20221120,95.0326
54995,148567,20221121,95.3681
54996,148567,20221122,96.0968
54997,148567,20221123,95.9107
54998,148567,20221124,96.7975
54999,148567,20221125,96.9134
55000,148567,20221126,96.9134
55001,148567,20221127,96.9134
55002,148567,20221128,96.5605
55003,148567,20221129,96.0675
55004,148567,20221130,94.4508
55005,148567,20221201,95.475
55006,148567,20221202,96.4137
55007,148567,20221203,96.4137
55008,148567,20221204,96.4137
55009,148567,20221205,98.9862
55010,148567,20221206,98.7455
55011,148567,20221207,98.2172
55012,148567,20221208,96.8043
55013,148567,20221209,97.6777
55014,148567,20221210,97.6777
55015,148567,20221211,97.6777
55016,148567,20221212,98.3592
55017,148567,20221213,99.766
55018,148567,20221214,99.0138
55019,148567,20221215,99.6927
55020,148567,20221216,99.286
55021,148567,20221217,99.286
55022,148567,20221218,99.286
55023,148567,20221219,100.5214
55024,148567,20221220,101.05
55025,148567,20221221,99.7245
55026,148567,20221222,99.6606
55027,148567,20221223,98.0135
55028,148567,20221224,98.0135
55029,148567,20221225,98.0135
55030,148567,20221226,97.0632
55031,148567,20221227,96.1734
55032,148567,20221228,95.6806
55033,148567,20221229,95.5085
55034,148567,20221230,95.6965
55035,148567,20221231,95.6965
55036,148567,20230101,95.6965
55037,148567,20230102,95.8427
55038,148567,20230103,95.872
55039,148567,20230104,96.203
55040,148567,20230105,95.1976
55041,148567,20230106,95.3082
55042,148567,20230107,95.3082
55043,148567,20230108,95.3082
55044,148567,20230109,96.5714
55045,148567,20230110,96.48
55046,148567,20230111,96.9519
55047,148567,20230112,97.3461
55048,148567,20230113,98.1398
55049,148567,20230114,98.1398
55050,148567,20230115,98.1398
55051,148567,20230116,98.4394
55052,148567,20230117,99.2272
55053,148567,20230118,99.7236
55054,148567,20230119,100.3551
55055,148567,20230120,100.7991
55056,148567,20230121,100.7991
55057,148567,20230122,100.7991
55058,148567,20230123,99.9597
55059,148567,20230124,98.9839
55060,148567,20230125,98.727
55061,148567,20230126,100.1389
55062,148567,20230127,100.039
55063,148567,20230128,100.039
55064,148567,20230129,100.039
55065,148567,20230130,100.3643
55066,148567,20230131,98.6888
55067,148567,20230201,98.9086
55068,148567,20230202,99.0347
55069,148567,20230203,96.777
55070,148567,20230204,96.777
55071,148567,20230205,96.777
55072,148567,20230206,97.0757
55073,148567,20230207,95.7218
55074,148567,20230208,95.1605
55075,148567,20230209,96.0483
55076,148567,20230210,96.2314
55077,148567,20230211,96.2314
55078,148567,20230212,96.2314
55079,148567,20230213,95.901
55080,148567,20230214,95.4997
55081,148567,20230215,95.1974
55082,148567,20230216,95.3817
55083,148567,20230217,94.4258
55084,148567,20230218,94.4258
55085,148567,20230219,94.4258
55086,148567,20230220,95.416
55087,148567,20230221,94.504
55088,148567,20230222,93.1235
55089,148567,20230223,93.9895
55090,148567,20230224,93.6764
55091,148567,20230225,93.6764
55092,148567,20230226,93.6764
55093,148567,20230227,93.783
55094,148567,20230228,94.3746
55095,148567,20230301,93.8261
55096,148567,20230302,93.9882
55097,148567,20230303,94.5758
55098,148567,20230304,94.5758
55099,148567,20230305,94.5758
55100,148567,20230306,96.0059
55101,148567,20230307,95.6234
55102,148567,20230308,95.283
55103,148567,20230309,95.8069
55104,148567,20230310,96.0329
55105,148567,20230311,96.0329
55106,148567,20230312,96.0329
55107,148567,20230313,95.9664
55108,148567,20230314,97.3741
55109,148567,20230315,95.9894
55110,148567,20230316,94.8423
55111,148567,20230317,93.5032
55112,148567,20230318,93.5032
55113,148567,20230319,93.5032
55114,148567,20230320,94.5481
55115,148567,20230321,95.0273
55116,148567,20230322,93.9339
55117,148567,20230323,93.8805
55118,148567,20230324,93.906
55119,148567,20230325,93.906
55120,148567,20230326,93.906
55121,148567,20230327,92.1416
55122,148567,20230328,92.3423
55123,148567,20230329,91.4355
55124,148567,20230330,92.0546
55125,148567,20230331,91.1752
55126,148567,20230401,91.1752
55127,148567,20230402,91.1752
55128,148567,20230403,91.3987
55129,148567,20230404,92.4959
55130,148567,20230405,93.3424
55131,148567,20230406,93.8093
55132,148567,20230407,93.7904
55133,148567,20230408,93.7904
55134,148567,20230409,93.7904
55135,148567,20230410,92.6055
55136,148567,20230411,92.2952
55137,148567,20230412,92.1589
55138,148567,20230413,91.9646
55139,148567,20230414,90.776
55140,148567,20230415,90.776
